1131	一种色彩极其鲜艳的热带鱼！这种动物的配色非常稀有，亮霓虹色在 Equilinox 其他地方很少见。相对而言，这种鱼也更容易进行基因改造，获得其他霓虹色，从而可以拥有大量不同颜色鲜艳的鱼。
1132	霓虹红
1133	霓虹橙
1134	霓虹黄
1135	霓虹绿
1136	霓虹蓝
1137	霓虹紫
1138	速度特性
1139	霓虹粉
1140	鱼类大师
1141	进化出所有可能的鱼类，让 Equilinox 的河流和湖泊充满丰富的野生动物！
1142	捡起
1143	可用
1144	模拟模式
1145	创造模式
1146	免费
1147	确认
1148	游戏模式
1149	普通模式
1150	水母
1151	一种长着触手、漂浮游动的奇怪鱼类。水母生活在热带水域，会蜇任何碰到它垂挂触手的动物。
1152	蜇伤任何碰到它的动物。
1153	奇异鱼类
1154	蜇刺强度
1155	星花灌木
1156	这种生活在丛林中的植物拥有令人难以置信的花朵，每年只绽放一天！在 Equilinox 新的一年开始时，星花灌木会上演一场美丽的表演，随着花朵绽放，点亮夜空。它需要非常肥沃的丛林生物群系才能生存。
1157	每年年初绽放一天。
1158	下次绽放
1159	绽放中
1160	天
1161	绽放之美
1162	星花灌木是一种美丽的丛林植物，每年只开一次花。解锁这种灌木，把它放进丛林区域，然后欣赏它每年年初的表演吧！
1163	绽放的星花灌木
1164	绽放的星花灌木
1165	老鹰
1166	老鹰是一种猛禽，捕猎小型动物。它生活在 Equilinox 的高山上，但捕猎时会俯冲到附近的生物群系。老鹰抓到猎物后会把猎物带回巢穴喂养幼鸟。
1167	苍蝇
1168	一种讨厌的小昆虫，喜欢在泥泞沼泽生物群系中被蘑菇环绕的生活。苍蝇以相当大的群体生活，可以被青蛙、蟾蜍甚至食虫植物吃掉！
1169	捕蝇草
1170	这种恶心的植物能够抓住并吞食昆虫。它更喜欢生活在被枯树、蘑菇和大量多汁昆虫包围的最黑暗、最泥泞的沼泽地区。
1171	有陷阱！
1172	如果你是一只苍蝇，沼泽就是一个危险的地方。名为捕蝇草的植物喜欢生活在沼泽地区，对小型飞虫很有胃口。在这个可重复任务中，植物抓到的苍蝇越多，你赚得越多！
1173	让捕蝇草抓住 $0$ 只苍蝇
1174	已抓住的苍蝇
1175	猫鼬
1176	一种生活在沙漠中的小型生物。猫鼬是穴居动物，会在自己的领地内建造隧道和洞穴网络。它们还能用后腿站立，以便留意掠食者。受到威胁时，猫鼬会躲进洞穴里。
1177	沙漠草
1178	一小片能在沙漠中生存的耐旱草。这种植物的种子为小型动物提供食物来源。
1179	沙漠岩石
1180	一种在沙漠生物群系中自然形成的高大岩层。
1181	万寿菊
1182	一些色彩鲜艳的橙色和黄色花朵。这种植物有助于在较高海拔地区传播林地生物群系。偏好没有石头的环境。
1183	沙漠之鹰
1184	老鹰有能力从它们的山间家园俯冲下来，捕捉附近生物群系的小型哺乳动物。在靠近老鹰栖息地的地方创建沙漠生物群系，等待老鹰抓住一只毫无防备的沙漠野兔。
1185	一杆进洞
1186	猫鼬是穴居动物，会在自己的领地内建造隧道网络。在合适的栖息地中把一些猫鼬放进世界，看着它们挖洞！
1187	海豚
1188	这种水生哺乳动物喜欢生活在又大又深的水域中，那里有足够的空间让它游来游去。开心的时候，成年海豚会潜入水中再跃出水面，表达它们的喜悦。
