384	鸭子是一种喜欢生活在水边的鸟类。它喜欢游泳，还能潜入水下吃海藻。作为鸟类，鸭子也会下蛋。
385	巨藻
386	一种生长在水下的二级海藻植物。巨藻有助于提升河床生物群系的质量，许多鱼类和水生动物都需要这种环境。它可以在淡水和热带水域中生长。
387	海藻
388	一些生长在水中的简单海藻。这种植物生长非常快，能为一些水生动物提供少量食物。这是开始创建水下生态系统所需的第一种植物。
389	鳟鱼
390	一种生活在 Equilinox 河流和湖泊中的小型淡水鱼。它大部分时间漫无目的地游来游去，经常被更大的鱼捕食。它需要栖息地中有一些水生植物才能生存。
391	红鱼
392	红鱼生活在 Equilinox 的河流和湖泊中。这种鱼喜欢生活在巨藻海藻植物生长的地方。它能在一些热带地区生长，尽管不喜欢栖息地中有贝壳。
393	乌龟
394	一种吃植物和水果的小型爬行动物。它既能在陆地上生活也能在水中生活，但需要潮湿的地区。受到惊吓时，它可以躲进壳里保护自己免受掠食者伤害。它通过下蛋繁殖。
395	浆果灌木
396	一种定期结出营养丰富红色浆果的小灌木。这些浆果可以为许多小动物提供食物来源。这种灌木在森林和林地地区生长良好。
397	山羊
398	山羊物种喜欢生活在高海拔地区，以小型植物和水果为食。虽然山羊害怕掠食者，但在受到攻击时会反击。它有时还会冲撞附近的水果树林，把树上所有的水果都撞下来。
399	定期产出果实，可供动物食用。
400	遇到掠食者会逃跑。
401	被其他动物攻击时会反击。
402	冲撞附近果树，把果实撞到地上。
403	结果速率
404	果实产出速率取决于植物对环境的满意度。满意度越高，结出果实的速度就越快。
405	豚鼠
406	一种拖着步子走来走去的毛茸茸小动物。它更喜欢生活在草地或林地区域，吃水果、浆果、蔬菜和草。这种小啮齿动物很容易受惊，有时会无缘无故地惊慌失措。
407	有时会惊慌失措，恐惧地四处乱跑。
408	小丑鱼
409	一种色彩斑斓的鱼，看起来有点迷路。这种鱼生活在热带水域，通常成群结队。
410	热带海藻
411	一些生长在热带地区的海藻。需要生活在岩石附近，但不喜欢睡莲。是小丑鱼栖息地的完美之选。
412	青蛙
413	一种会跳跃的小动物。青蛙喜欢生活在丛林中，但也能在其他生物群系中生存。它以蜜蜂和蝴蝶等昆虫为食，并利用跳跃能力捕捉它们。虽然被归为爬行动物，但从严格意义上讲它并不是！
414	蝴蝶
415	一种非常鲜艳的昆虫，在田野间飞来飞去。它能提高附近果树的产量，喜欢有花的地区。是青蛙和蟾蜍的首要目标。
416	定期尝试捕捉并吃掉附近的昆虫。
417	蟾蜍
418	一种长满疙瘩的小生物，喜欢生活在沼泽地区。喜欢蘑菇，每当昆虫靠近时都会尝试捕捉它们。
419	幼年时挂在父母身上，被带着四处走。
420	挂在父母身上
421	走向父母
422	在树上荡来荡去
423	猴子
424	一种敏捷的类人哺乳动物。猴子喜欢在丛林的树上荡来荡去，幼年时会挂在父母身上。喜欢吃水果，尤其是香蕉。
425	可以在树间荡来荡去（开发中）。
426	麻雀
427	一种小型森林鸟类。麻雀飞来飞去，偶尔落在附近树枝上。麻雀会筑巢并在巢中下蛋繁殖。只要有树木可用，这种鸟几乎可以轻松生活在世界的任何地方！
428	鸟巢
429	小鸟搭的巢。可以在这里下蛋。
430	需要鸟巢/巢穴才能繁殖。
431	有能力建造 $0$。
432	巨嘴鸟
433	一种长着大嘴的黑白丛林鸟！巨嘴鸟在树上筑巢并下蛋繁殖。虽然它主要是丛林鸟类，但也能在繁茂和热带生物群系中生存。
434	海狸
435	海狸是一种喜欢生活在水边的小型哺乳动物。它有能力砍倒树木，然后用树枝在水里建造巢穴。海狸繁殖需要巢穴。海狸喜欢吃树皮和水生植物。
436	海狸巢穴
437	海狸用树枝搭建的家。这些巢穴由海狸建造，是海狸繁殖所必需的。它们必须建在水边。
438	蜜蜂
439	一只嗡嗡叫的小蜜蜂！这些昆虫飞来飞去采集花蜜并建造蜂巢。当附近有建好的蜂巢时，蜜蜂会利用它开始生产蜂蜜。不过它们会蜇附近的哺乳动物，除非被安抚。
440	蜂巢
441	蜜蜂建造的蜂巢。蜜蜂可以随着时间推移通过不断到访来建造蜂巢，当蜂巢完全建好后，蜜蜂就会开始在里面生产蜂蜜。每只蜜蜂到访一次，蜂蜜量就会增加，蜂蜜可以被其他动物食用。
442	总览
443	栖息地
444	能力
445	这种好斗的动物会随机攻击靠得太近的其他动物。
446	攻击
447	肉
448	中等体型死动物的肉。
449	剩余份数
450	金鱼草
451	一种具有安抚作用的花。这种植物被吃掉时会对好斗的动物产生安抚效果。它需要非常肥沃的土壤才能生存，并且更喜欢林地区域。
452	被食用后能安抚好斗的动物。
453	当前效果
454	被安抚
455	这只动物目前处于被安抚状态，不会随机攻击附近其他动物。这种效果是由食用某种植物引起的。
456	在完全建好的蜂巢中生产蜂蜜。
457	蜂蜜产量
458	兔子
459	一种喜欢吃胡萝卜的饥饿的小啮齿动物。兔子喜欢在开满鲜花的田野里蹦来蹦去度过每一天。不过它们经常被掠食者捕猎。
460	胡萝卜
461	一种顶部有绿叶的根茎蔬菜。它可以食用叶子，有些动物还能挖出整根胡萝卜吃个精光，获得额外营养。不过它只能作为饮食的一部分，因为它无法提供完全支撑一只动物所需的全部营养。
462	松鼠
463	一种在森林或林地区域蹦来蹦去的小啮齿动物。喜欢吃坚果和种子，偶尔还会跳上树！
464	坚果树
465	一种定期结出坚果的中等树木。这棵树需要在草地或林地区域生长，并为小动物提供食物。松鼠非常喜欢这棵树，因为它们需要坚果来生存，也喜欢爬上这棵树的树枝。
466	马铃薯植株
467	一种多叶植物，地下藏着大量富含淀粉的马铃薯！大多数动物只会吃这种植物的叶子，但有些动物有能力把整株马铃薯挖出来，挖出下面所有富含淀粉的美味。
468	蜥蜴
469	一种生活在热带地区的小型、色彩斑斓、身覆鳞片的动物。这种动物对栖息地并不挑剔，几乎可以在任何热带或丛林地区生存。
470	沙漠野兔
471	沙漠野兔是一种生活在沙漠中的快速小动物。它以仙人掌和沙漠草为食，并利用速度躲避掠食者。
472	狐狸
473	一只狡猾的狐狸。这种动物有一身漂亮的橙色皮毛，会捕猎小型哺乳动物。捕猎时，狐狸会试图抓住一只小动物，然后把它的肉带回家，供其他狐狸食用。
474	捕食
475	鸟肉
476	一些来自死鸟的多汁肉。
477	小块肉
478	一小块来自某种小动物的生肉。
479	狗鱼
480	一种凶残的食肉鱼！狗鱼会追逐并吃掉其他鱼类，喜欢生活在河床生物群系中。
481	追逐猎物
482	鹿
483	一种生活在森林里非常容易受惊的动物。鹿主要吃灌木丛里的水果，但也时不时喜欢尝一口蜂蜜。
484	可以藏在：
485	摇摇树
486	一棵形状奇特、长着几簇叶子的树。这棵树只能在很少有其他树木生长的草地地区存活。需要很大的生存空间。由于树枝结实、寿命长，它是鸟类筑巢的最爱。
487	桉树
488	一种非常高大的草原树，是 Equilinox 中最高的树之一！鸟类喜欢在这棵树的高枝上栖息筑巢。这棵生长缓慢的树只生活在草地地区。
489	香蕉树
490	谁不喜欢美味的香蕉呢？！这种美味的黄色小吃长在这种热带树上，偶尔会掉到地上。许多小动物都会喜欢吃掉下来的香蕉。
491	梧桐树
492	一棵长满树枝的大树，供鸟类落脚。这棵树更喜欢生活在林地或森林地区。附近的草本植物还会提升这棵树的环境满意度。
493	黏液树
494	这棵树生活在沼泽生物群系中，需要非常潮湿泥泞的环境才能生存。它生长相当缓慢，但它是传播沼泽生物群系的好帮手。
495	橙子树
496	这棵果树长大后会长出橙子，橙子偶尔会掉到地上，被各种动物吃掉。有些动物甚至能撞到树，让多个橙子同时掉下来。
497	芒果树
498	一棵生长在热带地区、结出芒果的大树。它结出的大果实会从树上掉到地上，供附近动物食用。它能够在丛林和热带生物群系的较高海拔地区生活。
499	狼
500	一只贪婪的狼！这种掠食者会捕猎羊等大型食草动物。它更喜欢生活在高海拔地区，喜欢树木繁茂的岩石区域。
501	牛至
502	一种开着小白花的芳香小草本植物。牛至能在贫瘠的土壤中生长，并传播林地生物群系，因此是创建林地生态系统的理想入门植物。它也可以成为小型生物的食物来源。
503	芜菁
504	一种长着非常美味紫色块根的小植物。有些动物有能力挖出这种植物吃芜菁，而其他动物只会吃叶子。
505	香蒲
506	一种生长在水边的高大禾草状植物。许多水生动物都喜欢这种植物。
507	睡莲
508	这种水生植物在河流和池塘中生长良好。它在沼泽和河床生物群系中生长最好，是许多水生动物栖息地的绝佳补充。
509	沼泽花
510	一朵丑陋发霉的花。这种令人作呕的稀有植物生长在沼泽生物群系中。它不喜欢周围有蘑菇，所以尽量把它种在没有真菌的地方。
511	番茄植株
512	这种小型植物生长相对较快，能结出动物可以食用的多汁番茄。不过它相当难种，只能在非常肥沃的草地或林地区域的低海拔地区生存。
513	蓝莓灌木
514	一种结着美味蓝色浆果的大灌木。这种灌木在肥沃地区生长时能结出大量营养丰富的水果，因此可以成为许多动物的绝佳食物来源。
515	需求
516	基础物种
517	未发现！
518	孔雀
519	一种美丽而华丽的鸟！孔雀生活在繁茂、草原或林地生物群系中，偏好栖息地中有花。这只鸟有一身华丽的尾羽，偶尔用它来威慑敌人或其他孔雀。
520	统计数据
521	关于这株植物/这只动物健康状况和当前状态的统计数据。
522	进化
523	开始新的进化过程以解锁新物种的选项。选择你想解锁的物种，如果所有条件都满足，就可以支付一些 DP 开始进化过程。
524	操作
525	可对该生物执行的各种操作。
526	特性
527	这株植物/这只动物当前特性的列表，以及基因改造传给后代特性的选项。
528	表现增益
529	目前影响该生物行为的所有增益效果。将鼠标悬停在增益效果上可查看其来源。
530	进化树
531	可以从该物种解锁的所有物种。将鼠标悬停在某个物种上，查看解锁它所需的条件。
532	如何进化
533	解锁该物种所需解锁的物种链条。将鼠标悬停在某个物种上，查看解锁它所需的条件。
534	基本信息
535	关于该物种的基本信息。
536	枯树
537	它是怎么生长的？没人知道。但我们知道的是，这棵黏糊糊的树生长在沼泽生物群系中。它是游戏中最难生长的树之一，但有很多树枝供鸟类栖息。
538	食物
539	所需食物/小时
540	食物点数
541	海底世界
542	既然你有了海藻物种，你也可以开始在水下传播野生动物了。把海藻放到足够深的水中，等待它蔓延，创造出新的河床生物群系，从而开始新的水下生态系统。
543	去钓鱼
544	此任务需要你创建完整的水下生态系统，包含多种鱼类和海藻。先解锁必要的水生植物和鱼，然后用它们创建平衡的生态系统。
545	多元化
546	你现在可以从世界现有的动植物中培育出越来越多的物种。使用进化系统解锁一些新物种，为世界增添更多多样性。如果不知道下一步该进化什么，看看工具栏中的 ^状态与信息^ 标签找找灵感！
547	进化出 $0$ 个新的 $1$ 物种
548	已进化 $0$
549	一天一苹果
550	一些树木和灌木长大后可以结出果实，果实会定期从树上掉到地上供动物食用。此任务需要你让一只绵羊吃一个苹果，苹果会从苹果树上掉下来。
551	已吃掉 $0$
552	让一只 $0$ 吃掉 $1$ 个 $2$
553	每天一个苹果
554	这是一个可重复任务！你可以一遍又一遍地完成它，每次都能获得奖励。在世界中多放些苹果树，开始种植苹果，换取更稳定的 DP 收入！
555	已产出 $0$
556	产出 $0$ 个 $1$
557	已产出的苹果
558	产出 $0$ 个苹果
559	饮食
560	苹果
561	大麦
562	一种长出美味种子的草本植物。这种小型植物生长在林地生物群系中，是小型动物和鸟类的重要食物来源。可以和草本植物一起种植。
563	到手之鸟
564	用鸡培育出麻雀物种！有了一些麻雀后，确保它们生活在附近有合适树木可以筑巢的地方。寿命长、树枝多的树效果最好。过一段时间，鸟儿们就会开始筑巢！
565	已建成的鸟巢
566	让世界拥有一个完全建成且装满蛋的鸟巢
567	完全嘎嘎叫
568	用鸡培育出一些鸭子！为它们创造一片舒适的居住区域，靠近水边，既有水生植物也有陆地植物。
569	草原平原
570	开始培育草原植物、花卉和树木并使其多样化，打造美丽繁茂的草甸！通过满足新物种的繁殖条件，使用进化系统解锁新物种。
571	快乐浆果
572	解锁浆果灌木，为它创造合适的生长区域。在区域中放一些绵羊，确保它们吃够浆果！
573	沙漠化
574	在世界中创建沙漠生物群系，并至少拥有三种不同类型的仙人掌。
575	林地生物群系
576	开始使用进化系统解锁更多林地植物。牛至可以通过进化草来解锁，林地树木可以从橡树培育而来。用这些植物在世界中打造一个漂亮的林地生物群系，为一些林地生物做准备！
577	兔子食物
578	在兔子生活的区域种些胡萝卜，让兔子吃掉它们。但要小心，仅靠胡萝卜不足以满足兔子的饥饿，所以附近还需要其他食物来源。
579	24K胡萝卜金
580	基因改造一些胡萝卜，创造出闪闪发光的新品种金胡萝卜！把它们放在兔子生活的区域，让兔子挖出来吃掉。这是一个可重复任务，所以你可以不断完成并领取奖励。
581	已吃掉 $0$ $1$
582	让一只 $0$ 吃掉 $1$ 个 $2$ $3$
583	森林动植物
584	解锁更多森林植物和树木。有 3 种树和 3 种植物需要解锁。如果你全部培育出来，就会为雪原生物群系解锁一个新物种！
585	登山运动
586	在山上建立雪原生物群系，进化一些雪原生物群系的树木和植物，然后为绵羊创建一个有食物来源的合适山地生活区。这样你就能培育出山羊了！
587	全是坚果！
588	为一窝松鼠创建合适的林地生活区，并为它们提供坚果来源！此任务还要求世界中有至少 3 棵坚果树。
589	坚果
590	噢，鹿
591	让绵羊生活在林地生物群系中并以浆果为食，从而培育出鹿。解锁鹿物种后，确保它有合适的栖息地！
592	热带地区
593	热带生物群系是许多奇异生物的家园，是时候开始创建你的第一个热带生态系统了！创建一片热带草地区域，解锁多叶植物物种，并将其加入新的热带生物群系。
594	全是椰子！
595	为此任务建立你自己的小椰子树农场！在热带生物群系中放置一些棕榈树，确保它们对生长环境足够满意，从而产出大量椰子！
596	椰子
597	热带水域
598	解锁一些热带陆地植物后，你就可以利用热带生物群系进化热带海藻物种了。这将让你解锁小丑鱼。这将是你水下热带生物群系的开始，是许多色彩斑斓鱼类物种的完美栖息地。
599	陷入沼泽
600	沼泽生物群系是一个黏糊糊的潮湿区域，大多数植物都难以在其中生长。不过有少数特定物种可以在那里生存。先用沼泽草和蘑菇开始创建沼泽生态系统。
